file	adv	stop	volume_15	OccTime	HeadwayFoll	GapFoll	HeadwayLead	arrival_time	volume_cycle	travel_time	is_lane_M	is_lane_R	SCA_GY	SCA_YR	SCA_YY	car_follow
20230102_06	100269	200270.0	51.0	0.3	73.2	72.8	66.1	-2.4	8.0	4.3	0	1	0	0	0	0
20230102_06	100278	200282.0	77.0	0.3	87.4	87.0	6.0	0.5	20.0	6.7	1	0	0	0	1	0
20230102_06	100309	200311.0	77.0	0.4	18.2	17.8	104.3	-3.5	20.0	4.9	1	0	0	0	0	0
20230102_06	100310	200312.0	77.0	0.3	17.5	17.0	47.8	-2.2	20.0	4.4	0	0	0	0	0	0
20230102_06	100325	200328.0	77.0	0.4	13.6	13.3	8.6	-5.6	10.0	5.1	1	0	0	0	0	0
20230102_06	100331	200332.0	77.0	0.3	8.6	8.2	23.9	3.0	11.0	6.7	1	0	0	0	1	0
20230102_06	100347	200349.0	77.0	0.4	87.4	86.8	23.3	0.9	11.0	7.9	0	1	0	0	1	0
20230102_07	100128	200129.0	58.0	0.3	49.9	49.4	29.0	-4.0	10.0	4.2	1	0	0	0	0	0
20230102_07	100212	200213.0	59.0	0.3	49.0	48.6	96.8	0.7	10.0	4.8	0	1	0	0	1	0
20230102_07	100269	200271.0	59.0	0.4	15.8	15.5	36.8	1.8	11.0	7.3	1	0	0	0	1	0
20230102_07	100270	200272.0	59.0	0.4	10.6	10.3	26.5	3.5	11.0	8.1	0	1	0	1	0	0
20230102_07	100315	200316.0	59.0	0.4	72.7	72.2	39.8	-2.0	10.0	4.4	1	0	0	0	0	0
20230102_07	100329	200332.0	101.0	0.3	43.7	43.4	30.1	-3.1	11.0	3.9	0	1	0	0	0	0
20230102_08	100108	200110.0	70.0	1.1	3.3	3.0	60.2	-4.0	22.0	6.4	0	1	0	0	0	0
20230102_08	100129	200131.0	70.0	0.4	39.3	39.0	42.5	3.3	8.0	7.8	0	1	0	1	0	0
20230102_08	100245	200246.0	68.0	0.3	56.5	56.0	33.0	-2.4	14.0	3.6	0	1	0	0	0	0
20230102_08	100297	200299.0	83.0	0.4	47.3	46.8	5.6	1.5	11.0	6.5	0	1	0	0	1	0
20230102_09	100033	200034.0	83.0	0.4	39.3	38.8	22.4	-4.8	12.0	4.7	0	1	0	0	0	0
20230102_09	100046	200047.0	83.0	0.3	25.1	24.3	17.3	-3.1	8.0	4.2	0	0	0	0	0	0
20230102_09	100109	200111.0	83.0	0.4	30.6	30.2	161.1	1.2	11.0	6.7	0	0	0	0	1	0
20230102_09	100156	200158.0	105.0	0.3	29.6	29.2	11.4	3.6	18.0	8.3	0	0	0	1	0	0
20230102_09	100220	200221.0	105.0	0.4	46.2	45.7	22.6	3.1	11.0	6.4	0	1	0	0	1	0
20230102_09	100280	200281.0	105.0	0.3	80.7	80.0	28.1	3.0	12.0	5.6	0	0	0	0	1	0
20230102_09	100339	200341.0	133.0	0.4	43.5	43.3	18.1	-3.1	12.0	5.4	1	0	0	0	0	0
20230102_09	100371	200372.0	133.0	0.3	32.6	32.1	29.2	-4.4	17.0	4.7	0	1	0	0	0	0
20230102_09	100395	200397.0	133.0	0.4	5.3	5.0	26.2	-2.4	15.0	4.4	1	0	0	0	0	0
20230102_09	100465	200466.0	133.0	0.3	16.6	16.2	23.3	-4.1	8.0	4.2	1	0	0	0	0	0
20230102_09	100557	200558.0	133.0	0.3	8.1	7.8	49.1	2.7	12.0	6.9	0	1	0	0	1	0
20230102_09	100575	200577.0	119.0	0.2	38.8	38.2	51.3	0.4	9.0	5.8	1	0	0	0	1	0
20230102_09	100576	200578.0	119.0	0.3	15.4	15.1	26.4	1.0	9.0	5.7	0	1	0	0	1	0
20230102_09	100671	200672.0	119.0	0.4	9.3	9.0	31.8	-1.0	19.0	4.2	0	1	0	0	0	0
20230102_09	100727	200728.0	119.0	0.3	40.9	40.3	43.0	-0.2	10.0	4.7	0	1	1	0	0	0
20230102_10	100092	200093.0	99.0	0.3	49.9	49.4	25.2	-3.5	14.0	4.4	0	1	0	0	0	0
20230102_10	100107	200108.0	99.0	0.6	51.7	51.1	39.9	0.6	10.0	5.6	0	0	0	0	1	0
20230102_10	100261	200262.0	149.0	0.4	14.5	14.0	30.1	-1.8	22.0	4.9	0	0	0	0	0	0
20230102_10	100467	200468.0	139.0	0.3	8.8	8.4	20.0	1.0	22.0	6.8	0	1	0	0	1	0
20230102_10	100506	200508.0	139.0	0.3	7.4	7.1	40.1	-2.9	22.0	4.9	1	0	0	0	0	0
20230102_10	100519	200520.0	139.0	0.2	28.4	28.1	33.5	-1.6	8.0	3.7	1	0	0	0	0	0
20230102_10	100521	200522.0	139.0	0.4	52.8	52.4	30.5	2.5	25.0	9.1	0	1	0	0	1	0
20230102_10	100640	200641.0	139.0	0.4	32.2	31.7	46.2	0.7	9.0	7.6	0	1	0	0	1	0
20230102_10	100656	200657.0	139.0	0.4	64.9	64.5	20.3	2.8	13.0	6.8	1	0	0	0	1	0
20230102_10	100816	200817.0	143.0	0.3	10.1	9.1	69.5	-2.7	16.0	4.0	1	0	0	0	0	0
20230102_10	100865	200866.0	143.0	0.4	19.7	19.4	40.6	-4.4	20.0	3.9	0	0	0	0	0	0
20230102_10	100867	200868.0	143.0	0.3	21.1	20.8	22.1	2.8	19.0	7.4	0	1	0	0	1	0
20230102_11	100044	200045.0	147.0	0.4	25.2	24.5	98.1	-5.0	25.0	5.2	0	1	0	0	0	0
20230102_11	100061	200063.0	147.0	0.6	13.4	12.0	23.9	-3.0	10.0	4.5	0	0	0	0	0	0
20230102_11	100064	200065.0	147.0	0.4	29.3	29.0	20.3	3.3	18.0	6.8	1	0	0	1	0	0
20230102_11	100148	200150.0	147.0	0.7	3.5	3.2	40.6	-4.6	20.0	4.0	0	0	0	0	0	0
20230102_11	100151	200152.0	147.0	0.3	19.1	18.7	12.8	-0.4	20.0	5.1	0	1	0	0	0	0
20230102_11	100244	200246.0	147.0	0.7	23.4	23.0	63.6	0.5	15.0	9.8	1	0	0	0	1	0
20230102_11	100425	200428.0	140.0	0.4	16.6	16.2	38.8	-0.4	24.0	6.0	0	1	0	0	0	0
20230102_11	100426	200427.0	140.0	0.3	37.2	36.8	31.7	-0.4	24.0	5.1	1	0	0	0	0	0
20230102_11	100523	200524.0	159.0	0.8	27.2	26.3	49.1	-1.5	24.0	5.8	0	0	0	0	0	0
20230102_11	100548	200549.0	159.0	0.3	5.5	5.2	24.9	-0.7	15.0	4.7	1	0	0	0	0	0
20230102_11	100637	200638.0	159.0	0.3	22.7	22.1	52.8	-4.2	22.0	3.8	1	0	0	0	0	0
20230102_11	100639	200643.0	159.0	0.4	26.1	25.6	10.5	0.0	22.0	5.8	0	1	1	0	0	0
20230102_11	100734	200736.0	159.0	0.6	12.4	11.6	13.6	-3.1	39.0	3.7	0	0	0	0	0	0
20230102_11	100777	200779.0	159.0	0.3	49.8	44.7	30.7	-4.1	24.0	3.6	0	0	0	0	0	0
20230102_11	100778	200780.0	159.0	0.4	15.6	15.3	38.8	-2.4	24.0	3.9	1	0	0	0	0	0
20230102_11	100809	200811.0	167.0	0.4	39.0	38.1	6.4	0.0	28.0	6.2	0	1	0	0	1	0
20230102_11	100954	200955.0	167.0	0.3	26.2	25.8	7.1	1.8	4.0	6.5	0	1	0	0	1	0
20230102_11	101015	201018.0	167.0	0.3	4.7	4.4	2.2	-1.8	30.0	3.3	1	0	0	0	0	0
20230102_11	101017	201020.0	167.0	0.2	2.2	1.9	10.5	0.4	22.0	3.3	1	0	0	0	1	0
20230102_11	101019	201022.0	167.0	0.3	22.0	17.9	5.4	2.7	22.0	5.9	0	1	0	0	1	0
20230102_11	101054	201057.0	167.0	0.3	2.7	2.3	50.6	-4.5	22.0	4.4	0	1	0	0	0	0
20230102_12	100074	200075.0	168.0	0.4	28.4	28.1	18.6	1.7	13.0	9.1	0	1	0	0	1	0
20230102_12	100238	200241.0	168.0	0.4	42.5	41.3	4.0	-3.4	24.0	5.1	0	1	0	0	0	0
20230102_12	100239	200242.0	168.0	0.3	32.7	32.2	11.7	-0.2	24.0	5.6	1	0	1	0	0	0
20230102_12	100240	200243.0	168.0	0.4	4.0	3.6	15.9	0.6	24.0	7.7	0	1	0	0	1	0
20230102_12	100358	200360.0	199.0	0.3	39.3	38.5	23.9	-4.0	27.0	4.3	1	0	0	0	0	0
20230102_12	100400	200401.0	199.0	0.3	54.1	53.3	28.3	-5.0	25.0	5.1	0	1	0	0	0	0
20230102_12	100472	200474.0	199.0	0.9	14.9	11.2	28.0	-4.9	27.0	6.4	0	0	0	0	0	0
20230102_12	100475	200476.0	199.0	0.4	12.3	11.3	19.2	2.1	26.0	6.9	0	1	0	0	1	0
20230102_12	100590	200592.0	199.0	0.6	7.2	6.7	9.8	0.6	27.0	6.5	0	0	0	0	1	0
20230102_12	100591	200594.0	199.0	0.3	33.5	32.7	23.4	3.2	27.0	7.3	1	0	0	0	1	0
20230102_12	100633	200635.0	199.0	0.4	15.1	14.2	40.1	-3.4	27.0	4.2	0	0	0	0	0	0
20230102_12	100632	200634.0	199.0	0.3	22.8	22.2	29.5	-3.4	27.0	4.0	0	1	0	0	0	0
20230102_12	100692	200693.0	180.0	0.4	19.4	19.0	24.6	-2.1	18.0	5.7	1	0	0	0	0	0
20230102_12	100734	200735.0	180.0	0.4	12.5	11.2	15.0	0.4	20.0	7.5	0	1	0	0	1	0
20230102_12	100770	200774.0	180.0	0.4	22.6	21.9	5.6	2.0	24.0	7.3	0	1	0	0	1	0
20230102_12	100987	200988.0	165.0	0.3	8.9	8.5	25.1	-1.8	13.0	4.0	1	0	0	0	0	0
20230102_12	101055	201057.0	165.0	0.3	14.4	13.5	48.5	-0.5	23.0	5.8	1	0	0	0	0	0
20230102_12	101080	201082.0	165.0	0.6	20.8	19.9	14.4	-1.7	18.0	4.5	0	0	0	0	0	0
20230102_12	101081	201084.0	165.0	0.3	21.0	20.5	6.5	0.9	30.0	5.7	1	0	0	0	1	0
20230102_12	101195	201196.0	165.0	0.3	17.3	17.0	15.9	-3.0	17.0	4.5	0	1	0	0	0	0
20230102_13	100043	200044.0	167.0	0.3	33.6	33.0	38.8	-0.5	25.0	3.5	1	0	0	0	0	0
20230102_13	100120	200121.0	167.0	0.4	34.8	34.2	44.3	0.1	20.0	4.1	1	0	0	0	1	0
20230102_13	100146	200150.0	167.0	0.3	44.9	44.3	24.1	-2.7	20.0	4.4	0	1	0	0	0	0
20230102_13	100151	200154.0	167.0	0.4	51.0	50.3	53.4	2.2	23.0	7.1	0	0	0	0	1	0
20230102_13	100184	200186.0	167.0	0.7	27.7	27.1	31.1	-1.5	23.0	4.1	0	0	0	0	0	0
20230102_13	100185	200187.0	167.0	0.2	22.2	20.9	26.2	-0.5	23.0	4.1	0	1	0	0	0	0
20230102_13	100291	200293.0	172.0	0.3	44.9	44.6	4.5	-3.4	11.0	4.5	0	1	0	0	0	0
20230102_13	100292	200295.0	172.0	0.3	4.5	4.2	30.5	1.1	23.0	6.5	0	1	0	0	1	0
20230102_13	100330	200332.0	172.0	0.3	1.4	1.2	45.0	-4.2	23.0	4.7	0	1	0	0	0	0
20230102_13	100467	200468.0	172.0	0.3	24.0	23.6	31.6	2.6	22.0	7.2	1	0	0	0	1	0
20230102_13	100505	200506.0	172.0	0.4	16.8	16.2	27.3	2.0	16.0	6.8	0	1	0	0	1	0
20230102_13	100528	200529.0	172.0	0.3	73.3	72.9	44.3	-3.2	16.0	3.8	1	0	0	0	0	0
20230102_13	100571	200572.0	172.0	0.4	37.2	36.5	25.8	1.8	27.0	6.2	0	0	0	0	1	0
20230102_13	100614	200615.0	217.0	0.3	20.5	18.6	11.1	-4.5	27.0	4.2	0	1	0	0	0	0
20230102_13	100709	200711.0	217.0	0.3	3.0	2.6	6.9	-3.4	32.0	4.4	0	1	0	0	0	0
20230102_13	100712	200716.0	217.0	0.4	17.9	17.1	49.8	1.9	18.0	8.2	0	0	0	0	1	0
20230102_13	100713	200717.0	217.0	0.4	6.9	6.6	6.5	3.5	18.0	7.4	0	1	0	1	0	0
20230102_13	100745	200746.0	217.0	0.4	40.0	39.0	15.1	1.9	29.0	7.9	0	1	0	0	1	0
20230102_13	100874	200876.0	217.0	0.5	6.0	5.4	28.8	-0.5	25.0	3.7	0	0	1	0	0	0
20230102_13	100875	200877.0	217.0	0.2	56.0	55.5	36.8	-0.2	25.0	3.6	1	0	1	0	0	0
20230102_13	100939	200940.0	217.0	1.2	17.9	16.8	39.3	1.3	8.0	4.1	0	0	0	0	1	0
20230102_13	100950	200952.0	217.0	0.4	38.4	37.9	17.7	-0.4	8.0	6.4	0	1	1	0	0	0
20230102_13	100951	200953.0	217.0	0.5	61.1	60.2	25.1	1.7	21.0	5.8	0	0	0	0	1	0
20230102_13	101127	201128.0	210.0	1.3	6.5	6.4	15.7	0.1	22.0	8.5	0	1	0	0	1	0
20230102_13	101164	201165.0	210.0	0.3	10.7	10.5	27.4	-1.1	22.0	4.2	0	1	0	0	0	0
20230102_13	101208	201210.0	210.0	0.3	21.3	20.9	29.2	-1.5	25.0	3.5	0	1	0	0	0	0
20230102_13	101211	201212.0	210.0	0.4	18.9	18.5	26.4	2.3	15.0	7.8	0	0	0	0	1	0
20230102_13	101236	201237.0	210.0	0.4	36.4	35.9	29.0	-2.2	15.0	4.9	1	0	0	0	0	0
20230102_13	101281	201283.0	210.0	0.4	32.6	31.9	22.0	-3.0	25.0	4.2	0	0	0	0	0	0
20230102_13	101282	201284.0	210.0	0.3	52.5	51.7	22.2	0.7	32.0	5.0	1	0	0	0	1	0
20230102_14	100086	200087.0	182.0	0.4	33.4	33.0	33.9	1.1	22.0	5.6	0	1	0	0	1	0
20230102_14	100194	200195.0	182.0	0.4	8.4	8.1	42.9	3.1	32.0	6.3	0	1	0	0	1	0
20230102_14	100794	200796.0	179.0	0.5	9.0	8.7	2.3	2.7	31.0	8.1	0	1	0	0	1	0
20230102_14	100852	200853.0	179.0	0.3	27.7	27.4	33.0	2.1	24.0	5.6	0	1	0	0	1	0
20230102_14	100891	200893.0	179.0	0.3	26.8	26.5	28.0	-2.4	24.0	4.4	0	0	0	0	0	0
20230102_14	101001	201005.0	178.0	0.3	7.1	6.9	4.5	0.9	39.0	4.9	0	1	0	0	1	0
20230102_14	101002	201007.0	178.0	0.2	8.7	8.5	1.9	2.4	39.0	7.2	0	0	0	0	1	0
20230102_14	101074	201076.0	178.0	0.3	15.3	15.0	75.3	3.3	20.0	7.4	0	1	0	0	1	0
20230102_14	101238	201242.0	178.0	0.3	2.1	1.7	63.6	-3.5	38.0	3.8	1	0	0	0	0	0
20230102_14	101244	201248.0	178.0	0.5	11.7	11.5	15.8	2.6	22.0	7.7	0	1	0	0	1	0
20230102_15	100074	200080.0	209.0	0.6	7.4	6.9	5.0	-4.0	45.0	4.2	0	0	0	0	0	0
20230102_15	100076	200082.0	209.0	0.3	5.1	4.8	1.6	-2.0	45.0	3.8	1	0	0	0	0	0
20230102_15	100079	200085.0	209.0	0.3	1.6	1.3	9.9	-0.4	45.0	3.7	1	0	0	0	0	0
20230102_15	100081	200089.0	209.0	0.6	5.0	4.4	2.0	1.0	28.0	6.1	0	0	0	0	1	0
20230102_15	100290	200291.0	209.0	0.3	27.5	27.3	12.6	-4.1	22.0	4.2	1	0	0	0	0	0
20230102_15	100401	200403.0	196.0	0.4	12.8	12.5	24.4	-3.5	61.0	4.4	1	0	0	0	0	0
20230102_15	100402	200404.0	196.0	0.4	11.2	10.9	58.7	-3.1	61.0	4.0	0	0	0	0	0	0
20230102_15	100577	200581.0	196.0	0.3	10.4	10.2	37.5	2.6	36.0	5.6	1	0	0	0	1	0
20230102_15	100578	200583.0	196.0	0.8	43.7	42.8	9.2	2.6	36.0	8.0	0	1	0	0	1	0
20230102_15	100636	200643.0	196.0	0.3	3.7	3.3	9.2	-6.0	36.0	6.4	0	1	0	0	0	0
20230102_15	100637	200642.0	196.0	1.4	5.2	4.8	5.9	-5.3	36.0	4.6	0	0	0	0	0	0
20230102_15	100640	200645.0	196.0	0.3	8.7	8.5	17.7	-1.7	36.0	4.6	1	0	0	0	0	0
20230102_15	100644	200647.0	196.0	0.5	5.9	4.5	18.2	0.6	34.0	7.9	0	0	0	0	1	0
20230102_15	100646	200648.0	196.0	0.4	9.2	8.9	15.8	3.2	34.0	6.1	0	1	0	0	1	0
20230102_15	100921	200922.0	214.0	0.4	14.3	14.1	16.3	-5.5	49.0	4.7	0	1	0	0	0	0
20230102_15	100923	200924.0	214.0	0.3	9.6	9.3	33.6	-0.6	49.0	3.7	1	0	0	0	0	0
20230102_15	101047	201048.0	214.0	0.3	37.6	37.3	16.4	-0.3	32.0	5.2	0	1	0	0	0	0
20230102_15	101108	201109.0	214.0	0.5	18.5	18.1	22.7	-1.8	34.0	5.3	0	0	0	0	0	0
20230102_15	101187	201189.0	207.0	0.4	2.0	1.7	29.5	-5.2	42.0	5.1	1	0	0	0	0	0
20230102_15	101238	201239.0	207.0	0.4	14.2	13.9	37.5	3.3	26.0	8.0	1	0	0	1	0	0
20230102_15	101345	201349.0	207.0	0.4	12.5	12.2	7.7	1.4	47.0	8.2	0	1	0	0	1	0
20230102_15	101425	201426.0	207.0	0.4	9.7	9.4	24.2	-3.4	47.0	4.2	0	1	0	0	0	0
20230102_16	100041	200042.0	182.0	1.0	41.0	40.3	17.8	-2.3	22.0	4.3	0	0	0	0	0	0
20230102_16	100102	200108.0	182.0	0.3	2.8	2.5	3.9	-5.1	37.0	5.0	0	1	0	0	0	0
20230102_16	100105	200113.0	182.0	0.4	3.9	3.6	2.5	-1.2	37.0	4.6	0	1	0	0	0	0
20230102_16	100246	200248.0	182.0	0.7	12.4	11.8	30.6	-0.7	32.0	5.2	0	0	1	0	0	0
20230102_16	100247	200249.0	182.0	0.3	34.4	34.0	29.9	0.2	26.0	4.7	1	0	0	0	1	0
20230102_16	100293	200294.0	182.0	0.3	22.4	22.0	12.5	-0.8	26.0	3.5	0	0	0	0	0	0
20230102_16	100638	200639.0	176.0	0.6	28.2	27.8	52.3	-4.7	21.0	4.7	0	0	0	0	0	0
20230102_16	100670	200671.0	214.0	0.3	40.1	39.6	29.2	-2.8	19.0	3.8	1	0	0	0	0	0
20230102_16	100774	200780.0	214.0	0.3	8.5	8.3	1.3	-2.5	33.0	4.2	0	1	0	0	0	0
20230102_16	100776	200784.0	214.0	0.3	1.3	1.0	1.6	-1.2	33.0	4.1	0	1	0	0	0	1
20230102_16	100777	200785.0	214.0	0.2	6.6	6.3	2.9	-0.1	33.0	3.7	1	0	1	0	0	0
20230102_16	100778	200788.0	214.0	0.3	1.6	1.3	4.5	0.4	59.0	6.1	0	1	0	0	1	0
20230102_16	100781	200792.0	214.0	0.6	3.8	3.4	5.0	2.0	59.0	5.9	0	0	0	0	1	0
20230102_16	100783	200794.0	214.0	0.4	2.9	2.7	2.3	2.8	59.0	6.8	1	0	0	0	1	0
20230102_16	100940	200945.0	214.0	0.4	3.7	3.4	58.6	-4.0	29.0	4.2	0	1	0	0	0	0
20230102_16	100941	200944.0	214.0	0.4	53.9	53.3	8.1	-3.6	29.0	3.5	0	0	0	0	0	0
20230102_16	100943	200946.0	214.0	0.3	47.6	47.2	5.7	-1.1	29.0	3.8	1	0	0	0	0	0
20230102_16	101008	201011.0	214.0	0.2	25.3	25.1	4.4	-2.3	37.0	3.4	1	0	0	0	0	0
20230102_16	101014	201019.0	214.0	0.3	4.4	4.2	2.4	2.1	44.0	5.3	1	0	0	0	1	0
20230102_16	101015	201020.0	214.0	0.5	30.2	29.7	10.1	2.6	44.0	5.7	0	0	0	0	1	0
20230102_16	101079	201084.0	179.0	0.4	13.3	13.0	1.6	-5.1	44.0	4.4	0	0	0	0	0	0
20230102_16	101080	201085.0	179.0	0.4	1.6	1.2	2.8	-3.5	44.0	4.2	0	0	0	0	0	0
20230102_16	101083	201086.0	179.0	0.7	2.8	2.4	6.3	-0.7	44.0	5.9	0	0	0	0	0	0
20230102_16	101228	201229.0	179.0	0.3	24.5	24.2	13.3	-2.2	34.0	3.5	1	0	0	0	0	0
20230102_16	101231	201237.0	179.0	0.3	34.8	34.5	1.3	3.5	30.0	6.6	0	1	0	1	0	0
20230102_17	100391	200394.0	151.0	0.2	42.1	41.7	30.4	2.5	22.0	5.7	1	0	0	0	1	0
20230102_17	100392	200395.0	151.0	0.4	14.1	13.6	26.5	3.6	22.0	7.5	0	1	0	1	0	0
20230102_17	100527	200529.0	151.0	0.5	70.2	68.8	9.7	-3.9	31.0	3.5	0	0	0	0	0	0
20230102_17	100528	200530.0	151.0	0.3	15.0	14.7	3.9	-2.9	31.0	3.7	0	1	0	0	0	0
20230102_17	100531	200535.0	151.0	0.4	3.9	3.6	2.3	1.0	29.0	6.8	0	1	0	0	1	0
20230102_17	100532	200537.0	151.0	0.3	24.8	24.5	7.8	1.4	29.0	7.4	1	0	0	0	1	0
20230102_17	100582	200585.0	151.0	0.4	7.0	6.6	7.6	-1.8	29.0	4.4	0	1	0	0	0	0
20230102_17	100639	200641.0	151.0	0.4	10.9	10.6	47.8	-2.5	31.0	4.3	0	1	0	0	0	0
20230102_17	100738	200742.0	188.0	0.3	6.9	6.6	8.3	-2.4	38.0	3.8	0	1	0	0	0	0
20230102_17	100819	200820.0	188.0	0.3	11.9	11.5	43.4	0.2	23.0	5.7	0	1	0	0	1	0
20230102_17	100985	200988.0	188.0	0.3	41.3	40.9	6.9	-1.6	34.0	3.8	1	0	0	0	0	0
20230102_17	100986	200989.0	188.0	0.3	18.3	18.1	4.4	-1.3	34.0	3.8	0	1	0	0	0	0
20230102_17	100987	200990.0	188.0	0.5	23.5	23.1	5.3	-0.7	34.0	3.7	0	0	0	0	0	0
20230102_17	100991	200998.0	188.0	0.4	4.4	4.1	3.7	3.1	26.0	7.2	0	1	0	0	1	0
20230102_17	101038	201039.0	168.0	0.4	16.3	16.0	21.0	2.2	37.0	7.0	0	1	0	0	1	0
20230102_17	101103	201106.0	168.0	0.5	20.0	19.6	40.5	-0.2	37.0	8.6	0	1	1	0	0	0
20230102_17	101144	201145.0	168.0	0.4	63.1	62.4	10.1	-3.7	23.0	4.2	0	1	0	0	0	0
20230102_17	101246	201249.0	168.0	0.3	1.8	1.5	5.3	-4.7	43.0	4.3	1	0	0	0	0	0
20230102_17	101247	201250.0	168.0	1.0	24.3	24.0	98.2	-3.6	43.0	3.9	0	0	0	0	0	0
20230102_17	101251	201252.0	168.0	0.4	5.3	5.0	104.7	0.6	25.0	6.3	1	0	0	0	1	0
20230102_18	100041	200043.0	159.0	0.4	16.7	16.1	1.9	-1.2	23.0	4.2	0	0	0	0	0	0
20230102_18	100042	200045.0	159.0	1.3	1.9	1.5	4.8	0.7	28.0	5.4	0	0	0	0	1	0
20230102_18	100082	200087.0	159.0	0.3	5.4	5.1	6.9	-3.9	28.0	3.9	0	1	0	0	0	0
20230102_18	100083	200088.0	159.0	0.3	2.8	2.5	4.8	-3.8	28.0	3.8	1	0	0	0	0	0
20230102_18	100089	200095.0	159.0	0.2	4.8	4.5	29.4	1.0	31.0	6.2	1	0	0	0	1	0
20230102_18	100090	200097.0	159.0	0.4	3.3	2.9	1.9	2.0	31.0	6.7	0	0	0	0	1	0
20230102_18	100091	200099.0	159.0	0.4	6.9	6.6	29.0	3.0	31.0	8.1	0	1	0	0	1	0
20230102_18	100165	200168.0	159.0	0.3	16.3	16.0	1.5	2.7	45.0	7.1	0	1	0	0	1	0
20230102_18	100401	200402.0	155.0	0.4	20.0	19.7	43.2	1.7	22.0	8.8	0	1	0	0	1	0
20230102_18	100476	200483.0	155.0	0.4	1.2	0.9	1.5	-5.0	28.0	4.5	0	0	0	0	0	1
20230102_18	100478	200485.0	155.0	0.3	1.5	1.1	2.5	-3.5	28.0	4.5	0	0	0	0	0	0
20230102_18	100479	200487.0	155.0	0.3	5.5	5.2	1.3	-2.4	28.0	4.0	1	0	0	0	0	0
20230102_18	100481	200488.0	155.0	0.3	1.3	1.0	17.0	-1.1	28.0	4.0	1	0	0	0	0	1
20230102_18	100482	200489.0	155.0	0.2	2.5	2.2	2.2	-1.0	28.0	4.2	0	0	0	0	0	0
20230102_18	100484	200491.0	155.0	0.3	11.8	11.6	4.7	-0.1	28.0	6.2	0	1	1	0	0	0
20230102_18	100486	200492.0	155.0	0.4	2.2	2.0	20.9	1.2	34.0	6.4	0	0	0	0	1	0
20230102_18	100550	200552.0	155.0	0.3	6.0	5.5	7.0	-0.8	34.0	3.8	0	0	0	0	0	0
20230102_18	100690	200691.0	188.0	0.3	13.1	12.4	9.9	-5.2	35.0	4.6	0	1	0	0	0	0
20230102_18	100735	200738.0	188.0	0.3	7.1	6.9	49.5	-3.5	21.0	3.8	1	0	0	0	0	0
20230102_18	100798	200799.0	188.0	0.3	14.6	14.3	11.8	-2.0	47.0	4.0	1	0	0	0	0	0
20230102_18	101005	201006.0	156.0	0.4	20.2	19.9	14.1	-1.2	19.0	6.4	0	1	0	0	0	0
20230102_19	100229	200230.0	127.0	0.4	28.9	28.6	10.3	-0.8	17.0	4.1	0	1	0	0	0	0
20230102_19	100288	200289.0	127.0	0.3	29.6	29.2	33.6	0.2	23.0	4.8	0	1	0	0	1	0
20230102_19	100375	200376.0	127.0	0.5	23.0	22.7	11.7	-4.9	13.0	4.9	1	0	0	0	0	0
20230102_19	100404	200405.0	127.0	0.3	29.4	28.8	53.0	-1.8	16.0	3.5	1	0	0	0	0	0
20230102_19	100406	200407.0	127.0	0.5	72.0	71.4	20.2	2.3	9.0	6.7	0	0	0	0	1	0
20230102_19	100433	200436.0	117.0	0.4	39.6	39.2	52.2	-4.3	11.0	4.7	1	0	0	0	0	0
20230102_19	100434	200437.0	117.0	0.4	36.1	35.3	8.0	-3.1	11.0	3.9	0	0	0	0	0	0
20230102_19	100435	200438.0	117.0	0.4	42.4	42.0	11.8	0.0	11.0	4.6	0	1	1	0	0	0
20230102_19	100542	200543.0	117.0	0.3	15.4	14.9	10.6	-3.7	9.0	3.8	0	1	0	0	0	0
20230102_19	100581	200584.0	117.0	0.4	13.5	13.2	34.8	-3.1	19.0	4.9	0	1	0	0	0	0
20230102_19	100582	200583.0	117.0	0.3	16.3	15.6	24.9	-2.6	19.0	4.2	1	0	0	0	0	0
20230102_19	100617	200619.0	117.0	0.4	9.0	8.8	30.1	-3.4	20.0	5.0	0	1	0	0	0	0
20230102_19	100618	200621.0	117.0	0.3	14.0	13.8	8.3	1.6	19.0	4.8	1	0	0	0	1	0
20230102_19	100645	200648.0	129.0	0.3	35.9	35.5	3.4	-3.9	19.0	3.8	0	1	0	0	0	0
20230102_19	100647	200651.0	129.0	0.3	3.4	3.1	6.3	-0.5	19.0	3.4	0	1	0	0	0	0
20230102_19	100649	200655.0	129.0	0.5	40.7	40.3	41.9	-0.1	19.0	6.4	0	0	1	0	0	0
20230102_19	100650	200656.0	129.0	0.4	6.6	6.4	2.4	2.6	22.0	6.7	1	0	0	0	1	0
20230102_19	100684	200689.0	129.0	0.4	6.7	6.4	4.0	-0.8	22.0	5.7	1	0	0	0	0	0
20230102_19	100731	200735.0	129.0	0.2	67.6	67.4	14.3	1.0	12.0	5.2	0	1	0	0	1	0
20230102_19	100732	200738.0	129.0	0.6	39.9	38.9	42.2	2.0	12.0	6.2	0	0	0	0	1	0
20230102_19	100733	200736.0	129.0	0.3	13.5	13.2	3.0	2.4	12.0	4.7	1	0	0	0	1	0
20230102_19	100749	200754.0	129.0	0.3	25.2	24.8	4.3	0.8	19.0	5.8	1	0	0	0	1	0
20230102_20	100077	200080.0	124.0	0.2	37.1	36.5	2.1	-3.3	13.0	3.6	1	0	0	0	0	0
20230102_20	100078	200081.0	124.0	0.6	13.7	13.3	5.6	-2.7	13.0	3.2	0	0	0	0	0	0
