file	adv	stop	match	volume_adv_15	Lane_adv	AIY_adv	TUY_adv	SCA_adv	OccTime_adv	HeadwayFoll_adv	GapFoll_adv	HeadwayLead_adv	GapLead_adv	arrival_time_adv	volume_adv_cycle_adv	AIY_stop	TUY_stop	SCA_stop	OccTime_stop	HeadwayFoll_stop	GapFoll_stop	HeadwayLead_stop	GapLead_stop	arrival_time_stop	volume_adv_cycle_stop	travel_time
20230327_1415_1900	109688	209698.0	1	240.0	L	146.3	3.7	GG	0.3	2.9	2.7	3.9	3.6	-3.7	42.0	1.2	148.8	YY	1.0	3.3	2.3	5.4	4.4	1.2	38.0	4.9
20230327_1415_1900	109688	209705.0	0	240.0	L	146.3	3.7	GG	0.3	2.9	2.7	3.9	3.6	-3.7	42.0	6.6	143.4	RG	92.8	5.4	4.4	94.6	1.8	6.6	38.0	10.3
20230327_1415_1900	109696	209705.0	1	240.0	L	0.2	149.8	YY	0.3	3.9	3.6	2.1	1.8	0.2	38.0	6.6	143.4	RG	92.8	5.4	4.4	94.6	1.8	6.6	38.0	6.4
20230327_1415_1900	109700	209705.0	0	240.0	L	2.3	147.7	YY	0.3	2.1	1.8	4.4	4.1	2.3	38.0	6.6	143.4	RG	92.8	5.4	4.4	94.6	1.8	6.6	38.0	4.3
20230327_1415_1900	109691	209699.0	1	240.0	R	147.3	2.7	GG	0.3	5.2	4.8	2.6	2.3	-2.7	42.0	1.8	148.2	YY	0.8	5.3	4.4	2.0	1.2	1.8	38.0	4.5
20230327_1415_1900	109691	209704.0	0	240.0	R	147.3	2.7	GG	0.3	5.2	4.8	2.6	2.3	-2.7	42.0	3.8	146.2	RR	0.8	2.0	1.2	5.2	4.4	3.8	38.0	6.5
20230327_1415_1900	109695	209704.0	1	240.0	R	149.9	0.1	GY	0.3	2.6	2.3	2.6	2.3	-0.1	42.0	3.8	146.2	RR	0.8	2.0	1.2	5.2	4.4	3.8	38.0	3.9
20230327_1415_1900	109691	209709.0	0	240.0	R	147.3	2.7	GG	0.3	5.2	4.8	2.6	2.3	-2.7	42.0	9.0	141.0	RG	94.1	5.2	4.4	94.4	0.3	9.0	38.0	11.7
20230327_1415_1900	109695	209709.0	0	240.0	R	149.9	0.1	GY	0.3	2.6	2.3	2.6	2.3	-0.1	42.0	9.0	141.0	RG	94.1	5.2	4.4	94.4	0.3	9.0	38.0	9.1
20230327_1415_1900	109701	209709.0	1	240.0	R	2.5	147.5	YY	0.3	2.6	2.3	7.4	7.1	2.5	38.0	9.0	141.0	RG	94.1	5.2	4.4	94.4	0.3	9.0	38.0	6.5
20230327_1415_1900	109693	209711.0	0	240.0	M	148.5	1.5	GG	0.4	1.9	1.6	4.6	4.2	-1.5	42.0	11.1	138.9	RG	86.0	8.1	7.2	87.0	1.0	11.1	38.0	12.6
20230327_1415_1900	109703	209711.0	1	240.0	M	3.1	146.9	YY	0.4	4.6	4.2	4.4	4.0	3.1	38.0	11.1	138.9	RG	86.0	8.1	7.2	87.0	1.0	11.1	38.0	8.0
20230327_1415_1900	109842	209848.0	0	240.0	M	144.1	5.9	GG	0.4	41.9	41.1	5.8	5.4	-5.9	30.0	6.5	143.5	RG	92.3	7.8	7.0	95.7	3.4	6.5	52.0	12.4
20230327_1415_1900	109845	209848.0	1	240.0	M	149.9	0.1	GY	0.4	5.8	5.4	24.6	24.2	-0.1	30.0	6.5	143.5	RG	92.3	7.8	7.0	95.7	3.4	6.5	52.0	6.6
20230327_1415_1900	110005	210011.0	0	240.0	L	147.5	2.5	GG	0.3	33.4	32.3	5.0	4.7	-2.5	43.0	10.3	139.7	RG	66.0	8.8	8.0	67.3	1.3	10.3	43.0	12.8
20230327_1415_1900	110007	210011.0	1	240.0	L	2.5	147.5	YY	0.3	5.0	4.7	8.0	7.7	2.5	43.0	10.3	139.7	RG	66.0	8.8	8.0	67.3	1.3	10.3	43.0	7.8
20230327_1415_1900	110005	210006.0	1	240.0	L	147.5	2.5	GG	0.3	33.4	32.3	5.0	4.7	-2.5	43.0	1.5	148.5	YY	0.8	29.3	28.0	8.8	8.0	1.5	43.0	4.0
20230327_1415_1900	110107	210113.0	1	240.0	R	78.0	3.7	GG	0.6	5.9	5.3	4.6	4.0	-3.7	14.0	3.3	111.3	YG	83.2	7.1	4.8	84.4	1.2	3.3	27.0	7.0
20230327_1415_1900	110108	210112.0	0	240.0	M	81.0	0.7	GY	0.8	12.9	12.3	8.2	7.4	-0.7	14.0	2.4	112.2	YY	1.0	2.7	1.4	5.9	4.9	2.4	27.0	3.1
20230327_1415_1900	110108	210117.0	1	240.0	M	81.0	0.7	GY	0.8	12.9	12.3	8.2	7.4	-0.7	14.0	8.3	106.3	RG	77.0	5.9	4.9	77.3	0.3	8.3	27.0	9.0
20230327_1415_1900	110215	210217.0	1	198.0	R	1.5	108.3	YY	0.4	58.3	58.0	1.3	0.9	1.5	24.0	10.0	99.8	RG	69.4	23.1	21.7	69.9	0.5	10.0	24.0	8.5
20230327_1415_1900	110216	210217.0	0	198.0	R	2.8	107.0	YY	0.4	1.3	0.9	11.0	10.6	2.8	24.0	10.0	99.8	RG	69.4	23.1	21.7	69.9	0.5	10.0	24.0	7.2
20230327_1415_1900	110331	210335.0	1	198.0	R	2.9	114.1	YY	0.3	82.8	82.0	2.2	1.9	2.9	30.0	8.9	108.1	RG	77.2	42.0	40.6	78.3	1.1	8.9	30.0	6.0
20230327_1415_1900	110382	210385.0	1	198.0	L	115.1	1.9	GG	0.6	6.6	6.2	3.9	3.3	-1.9	30.0	4.6	112.4	RG	90.8	8.4	7.5	91.5	0.7	4.6	29.0	6.5
20230327_1415_1900	110383	210385.0	0	198.0	L	2.0	115.0	YY	1.1	3.9	3.3	2.7	1.6	2.0	29.0	4.6	112.4	RG	90.8	8.4	7.5	91.5	0.7	4.6	29.0	2.6
20230327_1415_1900	110384	210387.0	1	198.0	R	3.1	113.9	YY	0.4	13.1	12.7	16.6	16.2	3.1	29.0	10.7	106.3	RG	77.0	15.8	14.9	77.7	0.7	10.7	29.0	7.6
20230327_1415_1900	110613	210615.0	1	200.0	R	100.0	0.0	GY	0.3	26.5	23.6	5.8	5.5	0.0	26.0	6.0	94.0	RG	74.7	11.0	8.1	76.2	1.5	6.0	23.0	6.0
20230327_1415_1900	110735	210737.0	1	200.0	L	96.8	3.2	GG	0.6	3.4	2.8	13.3	12.7	-3.2	27.0	1.4	98.6	YY	1.1	3.7	2.9	16.4	15.3	1.4	16.0	4.6
