file	adv	stop	volume_adv_15	Lane_adv	AIY_adv	TUY_adv	SCA_adv	OccTime_adv	HeadwayFoll_adv	GapFoll_adv	HeadwayLead_adv	GapLead_adv	arrival_time_adv	volume_adv_cycle_adv	AIY_stop	TUY_stop	SCA_stop	OccTime_stop	HeadwayFoll_stop	GapFoll_stop	HeadwayLead_stop	GapLead_stop	arrival_time_stop	volume_adv_cycle_stop	travel_time
20230118_20	100603	200604.0	135.0	R	108.5	1.5	GG	0.2	36.7	36.4	13.3	13.1	-1.5	18.0	2.6	93.0	YY	0.8	43.3	42.5	20.1	19.3	2.6	8.0	4.1
20230118_20	100789	200791.0	134.0	L	100.1	3.0	GG	0.5	59.6	59.2	62.7	62.2	-3.0	19.0	2.2	92.8	YY	1.1	24.4	21.2	64.7	63.6	2.2	13.0	5.2
20230118_20	100814	200816.0	134.0	R	2.5	87.5	YY	0.3	11.1	10.8	13.6	13.3	2.5	15.0	10.1	79.9	RG	64.2	14.1	13.1	64.4	0.2	10.1	15.0	7.6
20230118_20	100897	200898.0	134.0	M	2.0	103.1	YY	0.3	37.6	37.2	58.9	58.6	2.0	12.0	8.5	96.6	RG	57.9	21.5	20.1	59.9	2.0	8.5	12.0	6.5
20230118_20	100916	200917.0	134.0	M	102.5	2.6	GG	0.4	33.9	33.7	11.9	11.5	-2.6	12.0	1.8	103.2	YY	0.8	35.0	34.1	14.2	13.4	1.8	21.0	4.4
20230118_20	100983	200987.0	134.0	R	1.2	98.8	YY	0.3	29.5	29.1	6.1	5.8	1.2	12.0	8.4	91.6	RG	58.7	31.7	30.7	59.5	0.8	8.4	12.0	7.2
20230118_21	100057	200059.0	141.0	L	109.6	0.4	GY	0.6	11.3	10.7	14.0	13.4	-0.4	28.0	4.6	100.4	RG	59.6	10.8	9.8	100.4	40.8	4.6	15.0	5.0
20230118_21	100058	200061.0	141.0	R	1.5	103.5	YY	0.3	19.4	18.6	7.1	6.8	1.5	15.0	8.4	96.6	RG	60.3	17.6	16.4	65.5	5.2	8.4	15.0	6.9
20230118_21	100080	200081.0	141.0	L	101.3	3.7	GG	0.3	43.3	43.0	8.8	8.5	-3.7	15.0	105.0	0.0	GY	0.7	100.4	40.8	11.6	10.9	0.0	15.0	3.7
20230118_21	100083	200088.0	141.0	R	2.4	92.6	YY	0.3	25.3	25.0	1.7	1.4	2.4	16.0	8.8	86.2	RG	61.7	27.2	26.2	62.0	0.3	8.8	16.0	6.4
20230118_21	100150	200151.0	141.0	L	96.0	4.0	GG	0.4	16.5	16.1	21.8	21.4	-4.0	22.0	0.5	99.5	YY	0.9	21.5	20.7	26.6	25.7	0.5	12.0	4.5
20230118_21	100198	200200.0	141.0	M	0.4	95.4	YY	0.3	39.2	38.6	8.5	8.2	0.4	20.0	5.6	90.2	RG	74.2	22.6	21.2	75.1	0.9	5.6	20.0	5.2
20230118_21	100250	200252.0	133.0	L	2.5	97.9	YY	0.4	36.6	36.2	41.7	41.3	2.5	11.0	8.9	91.5	RG	47.4	35.4	33.8	50.6	3.2	8.9	11.0	6.4
20230118_21	100300	200302.0	133.0	L	94.5	0.5	GY	0.6	26.9	26.2	10.7	10.1	-0.5	18.0	3.0	102.0	YR	0.7	26.5	25.8	59.7	59.0	3.0	15.0	3.5
20230118_21	100322	200324.0	133.0	R	100.8	4.2	GG	0.2	23.0	22.4	27.6	27.4	-4.2	15.0	104.8	0.2	GY	0.7	19.9	18.6	29.7	29.0	-0.2	15.0	4.0
20230118_21	100323	200325.0	133.0	M	101.6	3.4	GG	0.3	98.1	97.8	24.1	23.8	-3.4	15.0	0.8	94.2	YY	0.8	96.7	34.7	26.1	25.3	0.8	21.0	4.2
20230118_21	100389	200390.0	133.0	M	103.5	1.5	GG	0.4	31.0	30.6	7.1	6.7	-1.5	17.0	3.0	92.0	YR	0.8	30.6	27.9	8.8	8.0	3.0	7.0	4.5
20230118_21	100391	200393.0	133.0	R	3.0	92.0	YY	0.4	11.5	11.2	68.9	68.5	3.0	7.0	10.1	84.9	RG	58.9	14.6	13.8	66.9	8.0	10.1	7.0	7.1
20230118_21	100399	200404.0	133.0	R	0.0	96.9	YY	0.3	23.1	22.6	5.5	5.2	0.0	15.0	5.1	91.8	RG	76.7	23.1	22.1	77.7	1.0	5.1	15.0	5.1
20230118_21	100400	200403.0	133.0	L	0.0	96.9	YY	0.5	126.5	125.4	1.9	1.4	0.0	15.0	3.7	93.2	RR	0.7	73.6	29.2	3.8	3.1	3.7	15.0	3.7
20230118_21	100401	200408.0	133.0	M	1.4	95.5	YY	0.4	79.3	78.7	8.6	8.2	1.4	15.0	7.9	89.0	RG	66.9	91.1	32.4	67.9	1.0	7.9	15.0	6.5
20230118_21	100402	200407.0	133.0	L	1.9	95.0	YY	0.6	1.9	1.4	30.3	29.7	1.9	15.0	7.5	89.4	RG	67.9	3.8	3.1	70.1	2.2	7.5	15.0	5.6
20230118_21	100426	200427.0	133.0	L	1.7	101.4	YY	0.5	18.6	17.6	11.4	10.9	1.7	26.0	8.2	94.9	RG	60.3	27.5	25.7	60.7	0.4	8.2	26.0	6.5
20230118_21	100470	200471.0	133.0	R	98.0	5.1	GG	0.4	22.5	22.0	26.1	25.7	-5.1	26.0	102.7	0.4	GY	1.0	20.7	19.4	27.7	26.7	-0.4	26.0	4.7
20230118_21	100495	200497.0	115.0	L	97.4	2.6	GG	0.5	45.9	45.3	31.2	30.7	-2.6	14.0	1.3	98.7	YY	0.8	70.4	39.7	33.2	32.4	1.3	14.0	3.9
20230118_21	100496	200498.0	115.0	R	99.0	1.0	GG	0.3	24.4	24.1	11.2	10.9	-1.0	14.0	2.9	97.1	YR	0.8	19.1	18.2	18.1	17.3	2.9	14.0	3.9
20230118_21	100639	200641.0	115.0	L	1.1	94.5	YY	0.5	31.4	31.0	43.2	42.7	1.1	15.0	6.8	88.8	RG	53.7	32.3	31.2	58.9	5.2	6.8	15.0	5.7
20230118_21	100640	200642.0	115.0	R	3.0	92.6	YY	0.4	37.3	36.8	46.4	46.0	3.0	15.0	10.0	85.6	RG	53.6	36.5	35.2	58.1	4.5	10.0	15.0	7.0
20230118_21	100686	200693.0	115.0	R	105.6	3.8	GG	0.4	64.3	63.7	3.0	2.6	-3.8	19.0	0.4	99.6	YY	0.8	41.8	39.9	2.9	2.1	0.4	5.0	4.2
20230118_21	100691	200697.0	115.0	L	108.6	0.8	GG	0.7	5.6	4.9	105.9	105.2	-0.8	19.0	3.4	96.6	YR	0.7	5.8	5.0	109.9	109.2	3.4	5.0	4.2
20230118_21	100692	200696.0	115.0	R	108.6	0.8	GG	0.3	3.0	2.6	12.9	12.6	-0.8	19.0	3.3	96.7	YR	0.8	2.9	2.1	17.0	16.2	3.3	5.0	4.1
20230118_21	100705	200708.0	139.0	R	0.5	94.5	YY	0.4	22.1	21.7	2.0	1.6	0.5	24.0	4.6	90.4	RR	0.8	20.5	19.5	4.4	3.6	4.6	24.0	4.1
20230118_21	100706	200711.0	139.0	R	2.5	92.5	YY	0.2	2.0	1.6	15.0	14.8	2.5	24.0	9.0	86.0	RG	51.6	4.4	3.6	52.6	1.0	9.0	24.0	6.5
20230118_21	100707	200712.0	139.0	M	3.0	92.0	YY	0.4	61.3	60.8	4.4	4.0	3.0	24.0	9.8	85.2	RG	46.5	99.1	49.9	48.2	1.7	9.8	24.0	6.8
20230118_21	100745	200749.0	139.0	R	89.4	5.6	GG	0.3	3.4	3.1	3.9	3.6	-5.6	24.0	94.5	0.5	GY	1.0	5.0	2.8	22.0	21.0	-0.5	24.0	5.1
20230118_21	100831	200836.0	139.0	M	100.3	4.4	GG	0.3	40.4	40.1	3.2	2.9	-4.4	17.0	104.1	0.6	GY	0.8	16.6	15.9	2.5	1.7	-0.6	17.0	3.8
20230118_21	100833	200838.0	139.0	M	103.5	1.2	GG	0.2	3.2	2.9	4.6	4.4	-1.2	17.0	1.9	98.1	YY	0.6	2.5	1.7	8.1	7.5	1.9	20.0	3.1
20230118_21	100834	200840.0	139.0	R	103.7	1.0	GG	0.3	7.2	7.0	3.2	2.9	-1.0	17.0	3.0	97.0	YR	0.8	5.9	5.0	4.5	3.7	3.0	20.0	4.0
20230118_21	100839	200845.0	139.0	R	2.2	97.8	YY	0.3	3.2	2.9	3.1	2.8	2.2	20.0	7.5	92.5	RG	56.3	4.5	3.7	57.0	0.7	7.5	20.0	5.3
20230118_21	100841	200846.0	139.0	M	3.4	96.6	YR	0.4	4.6	4.4	10.7	10.3	3.4	20.0	10.0	90.0	RG	56.2	8.1	7.5	56.7	0.5	10.0	20.0	6.6
20230118_22	100021	200024.0	138.0	R	93.7	1.3	GG	0.2	54.0	53.5	7.1	6.9	-1.3	17.0	2.1	97.9	YY	0.7	26.4	23.1	10.9	10.2	2.1	16.0	3.4
20230118_22	100022	200025.0	138.0	M	94.2	0.8	GG	0.3	48.7	48.1	52.2	51.9	-0.8	17.0	2.8	97.2	YR	0.8	26.1	24.6	34.5	33.7	2.8	16.0	3.6
20230118_22	100023	200026.0	138.0	L	94.5	0.5	GG	0.4	45.0	44.4	29.1	28.7	-0.5	17.0	2.9	97.1	YY	0.6	20.5	18.7	32.4	31.8	2.9	16.0	3.4
20230118_22	100053	200055.0	138.0	L	97.4	2.6	GG	0.7	5.3	5.0	35.5	34.8	-2.6	16.0	1.2	98.8	YY	0.7	5.0	4.3	41.0	40.3	1.2	13.0	3.8
20230118_22	100056	200057.0	138.0	M	2.4	97.6	YY	0.3	22.4	22.0	51.9	51.6	2.4	13.0	9.7	90.3	RG	51.7	24.9	23.9	53.7	2.0	9.7	13.0	7.3
20230118_22	100192	200195.0	138.0	R	2.7	98.0	YY	0.4	20.1	19.8	19.0	18.6	2.7	15.0	9.2	91.5	RG	52.5	22.5	21.6	58.3	5.8	9.2	15.0	6.5
20230118_22	100347	200350.0	111.0	M	100.3	1.7	GG	0.3	46.3	45.9	3.8	3.5	-1.7	21.0	2.5	88.6	YY	0.8	34.3	32.7	5.9	5.1	2.5	13.0	4.2
20230118_22	100349	200354.0	111.0	M	2.1	89.0	YY	0.4	3.8	3.5	25.9	25.5	2.1	13.0	8.4	82.7	RG	66.7	5.9	5.1	67.1	0.4	8.4	13.0	6.3
20230118_22	100475	200476.0	96.0	M	0.3	99.2	YY	0.4	11.6	11.3	16.6	16.2	0.3	8.0	6.6	92.9	RG	57.9	13.9	13.0	58.4	0.5	6.6	8.0	6.3
20230118_22	100525	200529.0	96.0	M	105.3	4.5	GG	0.3	1.9	1.6	79.5	79.2	-4.5	8.0	109.4	0.4	GY	0.8	1.9	1.1	79.9	79.1	-0.4	8.0	4.1
20230118_23	100027	200030.0	83.0	L	85.4	4.6	GG	0.4	18.7	18.1	51.5	51.1	-4.6	17.0	89.4	0.6	GY	0.8	17.8	16.9	55.8	55.0	-0.6	17.0	4.0
20230118_23	100075	200077.0	83.0	L	92.6	1.0	GG	1.0	104.9	104.6	13.1	12.1	-1.0	6.0	3.2	85.5	YR	0.8	109.6	108.7	16.7	15.9	3.2	9.0	4.2
20230118_23	100076	200078.0	83.0	R	93.3	0.3	GG	0.3	64.6	64.2	9.4	9.1	-0.3	6.0	5.5	83.2	RG	59.0	62.6	47.6	74.0	15.0	5.5	9.0	5.8
20230118_23	100183	200185.0	64.0	M	0.3	98.7	YY	0.3	30.0	29.7	58.5	58.2	0.3	6.0	5.6	93.4	RG	62.6	39.9	26.7	64.5	1.9	5.6	6.0	5.3
20230118_23	100252	200253.0	64.0	R	92.2	1.8	GG	0.3	28.4	28.1	72.8	72.5	-1.8	8.0	2.4	80.3	YY	0.8	54.5	35.9	44.5	43.7	2.4	7.0	4.2
20230118_23	100357	200358.0	68.0	R	3.5	89.5	YR	0.3	16.3	16.0	20.6	20.3	3.5	9.0	8.8	84.2	RG	50.2	17.0	16.1	51.0	0.8	8.8	9.0	5.3
20230118_23	100416	200417.0	46.0	R	2.6	75.4	YY	0.3	79.6	79.2	100.3	100.0	2.6	5.0	11.2	66.8	RG	45.1	82.2	43.0	98.4	53.3	11.2	5.0	8.6
20230119_00	100037	200038.0	50.0	R	88.4	1.6	GG	0.4	50.7	50.5	40.1	39.7	-1.6	9.0	3.0	84.0	YG	53.7	53.1	34.1	54.2	0.5	3.0	8.0	4.6
20230119_00	100039	200040.0	50.0	L	3.5	83.5	YR	0.6	20.3	19.6	17.2	16.6	3.5	8.0	10.8	76.2	RG	46.4	22.9	22.0	68.5	22.1	10.8	8.0	7.3
20230119_00	100071	200072.0	50.0	R	82.9	4.1	GG	0.4	6.9	6.6	153.2	152.8	-4.1	7.0	0.3	92.7	YY	0.9	6.8	5.8	59.0	58.1	0.3	5.0	4.4
20230119_00	100146	200147.0	32.0	R	86.5	3.5	GG	0.4	31.7	31.4	108.6	108.2	-3.5	5.0	2.5	69.7	YY	1.1	29.0	28.0	110.5	109.4	2.5	3.0	6.0
20230119_00	100168	200171.0	31.0	L	100.8	4.5	GG	0.7	59.8	59.3	86.7	86.0	-4.5	8.0	104.7	0.6	GY	0.7	37.9	35.1	225.9	225.2	-0.6	8.0	3.9
20230119_00	100169	200170.0	31.0	M	101.2	4.1	GG	0.2	30.5	30.1	6.2	6.0	-4.1	8.0	104.6	0.7	GY	0.7	29.3	28.4	9.2	8.5	-0.7	8.0	3.4
20230119_00	100172	200174.0	31.0	R	104.7	0.6	GG	0.3	398.2	397.9	26.3	26.0	-0.6	8.0	3.4	98.4	YR	0.8	394.3	358.3	33.1	32.3	3.4	6.0	4.0
20230119_00	100173	200175.0	31.0	M	2.1	99.7	YY	0.4	6.2	6.0	80.1	79.7	2.1	6.0	8.5	93.3	RG	55.3	9.2	8.5	171.1	115.8	8.5	6.0	6.4
20230119_00	100183	200185.0	31.0	R	1.3	107.5	YY	0.2	43.2	42.6	144.9	144.7	1.3	5.0	6.4	102.4	RG	62.4	19.8	18.1	146.1	83.7	6.4	5.0	5.1
20230119_00	100209	200210.0	31.0	M	3.2	102.1	YY	0.3	202.1	201.7	95.2	94.9	3.2	6.0	9.0	96.3	RG	55.5	199.2	154.7	93.0	37.5	9.0	6.0	5.8
20230119_01	100044	200045.0	28.0	M	2.1	87.9	YY	0.4	250.4	250.1	42.6	42.2	2.1	4.0	9.4	80.6	RG	49.7	252.0	234.9	305.8	256.1	9.4	4.0	7.3
20230119_01	100117	200118.0	32.0	M	101.1	4.0	GG	0.3	12.7	12.5	40.8	40.5	-4.0	4.0	104.7	0.4	GY	0.6	13.0	12.3	41.7	41.1	-0.4	4.0	3.6
20230119_01	100127	200128.0	32.0	L	102.8	1.8	GG	0.3	31.1	30.7	16.7	16.4	-1.8	6.0	2.8	68.0	YR	1.1	32.0	31.3	19.0	17.9	2.8	3.0	4.6
20230119_03	100027	200028.0	16.0	R	82.2	4.8	GG	0.4	526.5	526.2	202.3	201.9	-4.8	3.0	86.8	0.2	GY	0.9	646.1	645.2	154.3	153.4	-0.2	3.0	4.6
20230119_03	100031	200032.0	19.0	M	92.3	0.7	GG	0.7	377.3	377.1	39.1	38.4	-0.7	3.0	3.9	86.1	RR	1.2	378.5	377.8	40.9	39.7	3.9	3.0	4.6
20230119_03	100059	200060.0	19.0	R	2.0	87.9	YY	0.3	36.7	36.3	404.4	404.1	2.0	2.0	8.7	81.2	RG	48.9	67.4	42.3	405.8	356.9	8.7	2.0	6.7
20230119_04	100012	200013.0	23.0	R	2.0	98.0	YY	0.2	137.3	136.8	92.8	92.6	2.0	5.0	6.5	93.5	RG	49.1	136.6	135.7	92.4	43.3	6.5	5.0	4.5
20230119_04	100020	200021.0	23.0	L	2.4	82.6	YY	0.6	7.7	6.9	222.5	221.9	2.4	3.0	9.0	76.0	RG	59.0	13.3	12.5	449.8	390.8	9.0	3.0	6.6
20230119_04	100177	200178.0	43.0	R	98.5	1.5	GG	0.3	166.8	166.2	33.3	33.0	-1.5	3.0	2.7	82.3	YY	0.8	145.6	142.9	36.1	35.3	2.7	10.0	4.2
20230119_05	100307	200308.0	66.0	L	104.6	3.2	GG	0.6	6.0	5.5	64.3	63.7	-3.2	12.0	0.8	94.7	YY	0.8	5.9	5.1	64.6	63.8	0.8	11.0	4.0
20230119_06	100164	200165.0	109.0	R	0.8	119.2	YY	0.3	41.0	40.7	17.1	16.8	0.8	21.0	4.0	116.0	RR	0.6	38.9	37.9	21.2	20.6	4.0	21.0	3.2
20230119_06	100533	200537.0	132.0	R	3.6	136.8	RR	0.3	9.7	9.3	2.4	2.1	3.6	34.0	9.3	131.1	RG	83.3	10.8	9.9	84.2	0.9	9.3	34.0	5.7
20230119_06	100585	200588.0	132.0	R	135.6	4.8	GG	0.4	12.8	12.6	17.9	17.5	-4.8	34.0	0.2	140.2	YY	1.0	20.9	20.2	21.0	20.0	0.2	20.0	5.0
20230119_06	100586	200587.0	132.0	M	136.4	4.0	GG	0.3	17.2	17.0	9.2	8.9	-4.0	34.0	140.4	0.0	GY	0.7	17.9	17.2	14.7	14.0	0.0	34.0	4.0
20230119_06	100700	200701.0	127.0	M	121.8	1.5	GG	0.2	40.6	40.3	9.3	9.1	-1.5	21.0	2.5	114.2	YY	0.8	40.1	39.2	11.3	10.5	2.5	11.0	4.0
20230119_07	100027	200029.0	158.0	R	1.4	118.6	YY	0.3	48.4	47.9	44.5	44.2	1.4	26.0	7.4	112.6	RG	60.8	48.8	47.7	62.6	1.8	7.4	26.0	6.0
20230119_07	100069	200070.0	158.0	R	116.9	3.1	GG	0.5	56.0	54.8	21.2	20.7	-3.1	26.0	1.5	120.1	YY	1.0	44.9	43.0	23.6	22.6	1.5	26.0	4.6
20230119_07	100348	200349.0	180.0	L	114.7	5.3	GG	0.3	21.7	21.4	79.1	78.8	-5.3	33.0	119.4	0.6	GY	0.9	22.4	21.6	79.4	78.5	-0.6	33.0	4.7
20230119_07	100394	200397.0	180.0	R	3.0	117.0	YY	0.4	27.8	27.5	9.1	8.7	3.0	21.0	10.4	109.6	RG	66.6	15.8	15.3	68.2	1.6	10.4	21.0	7.4
20230119_07	100510	200511.0	180.0	R	1.1	126.9	YY	0.4	15.6	15.3	31.5	31.1	1.1	32.0	7.0	121.0	RG	75.2	17.8	17.0	75.6	0.4	7.0	32.0	5.9
20230119_07	100562	200565.0	180.0	M	126.9	1.1	GG	0.3	25.3	25.0	10.2	9.9	-1.1	32.0	3.3	108.7	YR	0.8	26.5	25.9	13.1	12.3	3.3	20.0	4.4
20230119_07	100563	200566.0	180.0	L	127.3	0.7	GY	1.0	15.1	14.6	54.4	53.4	-0.7	32.0	3.5	108.5	YR	0.8	15.0	14.2	61.6	60.8	3.5	20.0	4.2
20230119_07	100564	200567.0	180.0	R	127.7	0.3	GG	0.3	17.1	16.8	41.9	41.6	-0.3	32.0	3.8	108.2	RR	0.6	17.4	16.8	43.6	43.0	3.8	20.0	4.1
20230119_07	100660	200665.0	242.0	M	0.8	119.2	YY	0.3	32.7	32.0	8.7	8.4	0.8	40.0	7.1	112.9	RG	70.5	27.1	26.3	71.0	0.5	7.1	40.0	6.3
20230119_07	100661	200663.0	242.0	R	0.8	119.2	YY	0.2	15.0	14.7	38.3	38.1	0.8	40.0	6.5	113.5	RG	68.1	15.5	14.5	68.5	0.4	6.5	40.0	5.7
20230119_07	100733	200735.0	242.0	M	1.0	119.0	YY	0.2	44.3	41.1	4.2	4.0	1.0	26.0	4.3	115.7	RR	0.6	27.1	25.8	8.2	7.6	4.3	26.0	3.3
20230119_07	100817	200818.0	242.0	R	117.4	2.6	GG	0.5	19.8	19.5	20.5	20.0	-2.6	27.0	3.2	116.8	YR	1.0	11.0	9.6	25.5	24.5	3.2	36.0	5.8
20230119_07	101125	201128.0	210.0	L	115.5	4.5	GG	0.8	13.1	11.4	3.4	2.6	-4.5	40.0	0.3	119.7	YY	0.9	23.6	22.6	2.3	1.4	0.3	23.0	4.8
20230119_07	101127	201129.0	210.0	L	118.9	1.1	GG	0.6	3.4	2.6	29.0	28.4	-1.1	40.0	2.6	117.4	YY	0.7	2.3	1.4	51.5	50.8	2.6	23.0	3.7
20230119_07	101176	201177.0	210.0	R	0.7	119.3	YY	0.2	25.1	24.7	38.2	38.0	0.7	46.0	3.7	116.3	RR	0.6	23.6	22.7	44.1	43.5	3.7	46.0	3.0
20230119_08	100072	200075.0	243.0	R	3.6	116.4	RR	0.4	29.1	28.4	40.4	40.0	3.6	27.0	10.3	109.7	RG	58.0	27.3	25.9	60.8	2.8	10.3	27.0	6.7
20230119_08	100211	200221.0	243.0	M	135.3	4.2	GG	0.4	3.1	2.8	2.0	1.6	-4.2	39.0	139.4	0.1	GY	0.8	3.5	2.8	1.9	1.1	-0.1	39.0	4.1
20230119_08	100215	200226.0	243.0	M	137.3	2.2	GG	0.3	2.0	1.6	1.2	0.9	-2.2	39.0	1.8	138.6	YY	0.7	1.9	1.1	1.2	0.5	1.8	39.0	4.0
20230119_08	100220	200228.0	243.0	M	138.5	1.0	GG	0.3	1.2	0.9	8.1	7.8	-1.0	39.0	3.0	137.4	YR	0.8	1.2	0.5	14.8	14.0	3.0	39.0	4.0
20230119_08	100289	200292.0	243.0	L	136.8	3.6	GG	0.5	22.3	21.8	4.1	3.6	-3.6	39.0	0.1	122.8	YY	0.7	47.7	44.9	3.1	2.4	0.1	40.0	3.7
20230119_08	100290	200295.0	243.0	M	138.3	2.1	GG	0.4	10.9	10.6	2.1	1.7	-2.1	39.0	1.5	121.4	YY	0.7	10.4	9.7	1.7	1.0	1.5	40.0	3.6
20230119_08	100291	200296.0	243.0	M	140.4	0.0	GY	0.3	2.1	1.7	3.2	2.9	0.0	39.0	3.2	119.7	YR	0.6	1.7	1.0	6.0	5.4	3.2	40.0	3.2
20230119_08	100298	200302.0	243.0	M	3.2	119.7	YY	0.2	3.2	2.9	12.2	12.0	3.2	40.0	9.2	113.7	RG	76.7	6.0	5.4	76.9	0.2	9.2	40.0	6.0
20230119_08	100631	200635.0	186.0	M	37.7	3.3	GG	0.3	87.3	84.8	1.4	1.1	-3.3	7.0	0.2	139.3	YY	0.7	65.1	62.5	1.6	0.9	0.2	34.0	3.5
20230119_08	100632	200636.0	186.0	M	39.1	1.9	GG	0.3	1.4	1.1	6.3	6.0	-1.9	7.0	1.8	137.7	YY	0.7	1.6	0.9	7.8	7.1	1.8	34.0	3.7
20230119_08	100695	200696.0	186.0	M	137.7	1.8	GG	0.2	32.0	31.7	16.1	15.9	-1.8	34.0	2.0	138.4	YY	0.8	31.4	30.7	19.2	18.4	2.0	26.0	3.8
20230119_08	100727	200737.0	186.0	R	135.5	4.9	GG	0.3	1.5	1.1	1.1	0.8	-4.9	26.0	140.1	0.3	GY	0.8	1.5	0.6	1.5	0.7	-0.3	26.0	4.6
20230119_08	100728	200738.0	186.0	L	136.1	4.3	GG	0.7	1.8	1.0	11.7	11.0	-4.3	26.0	140.4	0.0	GY	0.8	1.7	0.9	15.9	15.1	0.0	26.0	4.3
20230119_08	100729	200740.0	186.0	R	136.6	3.8	GG	0.4	1.1	0.8	1.8	1.4	-3.8	26.0	1.2	139.2	YY	1.0	1.5	0.7	1.7	0.7	1.2	28.0	5.0
20230119_08	100731	200741.0	186.0	R	138.4	2.0	GG	0.4	1.8	1.4	1.6	1.2	-2.0	26.0	2.9	137.5	YR	0.9	1.7	0.7	2.6	1.7	2.9	28.0	4.9
20230119_08	100735	200743.0	186.0	R	140.0	0.4	GG	0.3	1.6	1.2	9.3	9.0	-0.4	26.0	5.5	134.9	RG	68.3	2.6	1.7	69.4	1.1	5.5	28.0	5.9
20230119_08	100883	200884.0	227.0	R	2.7	117.3	YY	0.4	18.2	17.9	42.6	42.2	2.7	38.0	11.8	108.2	RG	68.8	22.3	21.2	69.1	0.3	11.8	38.0	9.1
20230119_08	101016	201017.0	227.0	M	118.6	1.4	GG	0.3	23.2	22.6	12.4	12.1	-1.4	37.0	2.2	117.8	YY	0.7	19.3	18.1	14.8	14.1	2.2	16.0	3.6
20230119_08	101119	201121.0	227.0	M	118.1	1.9	GG	0.3	20.3	19.8	40.1	39.8	-1.9	43.0	2.1	117.9	YY	0.8	17.5	16.3	10.0	9.2	2.1	34.0	4.0
20230119_08	101120	201123.0	227.0	R	0.8	119.2	YY	0.3	12.6	12.3	5.3	5.0	0.8	34.0	6.4	113.6	RG	71.4	13.4	12.5	74.3	2.9	6.4	34.0	5.6
20230119_08	101213	201214.0	227.0	R	3.0	117.0	YY	0.3	36.6	36.3	50.8	50.5	3.0	36.0	9.4	110.6	RG	78.2	38.3	37.4	79.1	0.9	9.4	36.0	6.4
20230119_08	101472	201473.0	210.0	R	0.2	119.8	YY	0.3	30.3	29.9	12.6	12.3	0.2	20.0	6.9	113.1	RG	69.1	31.7	30.7	69.4	0.3	6.9	20.0	6.7
20230119_09	100054	200056.0	171.0	R	99.0	1.0	GG	0.4	13.6	13.2	13.0	12.6	-1.0	30.0	4.1	95.9	RG	73.4	13.8	13.0	79.2	5.8	4.1	13.0	5.1
20230119_09	100228	200232.0	171.0	L	94.0	6.0	GG	0.9	2.9	1.7	34.6	33.7	-6.0	30.0	1.1	98.9	YY	1.0	2.5	1.6	34.4	33.4	1.1	16.0	7.1
20230119_09	100259	200260.0	171.0	R	98.9	1.1	GG	0.3	6.0	5.6	41.0	40.7	-1.1	16.0	2.8	97.2	YY	0.6	5.0	4.2	45.0	44.4	2.8	21.0	3.9
20230119_09	100297	200298.0	171.0	R	94.6	5.4	GG	0.5	14.5	13.8	57.9	57.4	-5.4	21.0	1.1	98.9	YY	1.3	11.4	10.2	58.6	57.3	1.1	11.0	6.5
20230119_09	100511	200517.0	160.0	L	115.1	1.9	GG	0.5	7.0	6.6	81.7	81.2	-1.9	36.0	3.6	113.4	RG	67.0	8.3	7.4	74.8	7.8	3.6	24.0	5.5
20230119_09	100512	200516.0	160.0	M	115.8	1.2	GG	0.3	5.9	5.6	2.9	2.6	-1.2	36.0	3.3	113.7	YR	0.8	6.7	6.0	4.0	3.2	3.3	24.0	4.5
20230119_09	100515	200519.0	160.0	M	1.7	115.3	YY	0.3	2.9	2.6	3.5	3.2	1.7	24.0	7.3	109.7	RG	66.4	4.0	3.2	73.1	6.7	7.3	24.0	5.6
20230119_09	100555	200559.0	160.0	L	111.2	5.8	GG	0.6	3.3	2.7	31.5	30.9	-5.8	24.0	116.2	0.8	GY	0.9	2.7	1.7	32.8	31.9	-0.8	24.0	5.0
20230119_09	100558	200560.0	160.0	R	115.8	1.2	GG	0.4	14.5	14.2	56.1	55.7	-1.2	24.0	2.9	112.0	YR	0.8	11.6	10.9	59.1	58.3	2.9	11.0	4.1
20230119_09	100667	200671.0	157.0	R	95.1	4.9	GG	1.2	32.6	32.2	41.8	40.6	-4.9	10.0	2.1	100.3	YR	2.3	35.0	34.0	43.4	41.1	2.1	10.0	7.0
20230119_09	100794	200796.0	157.0	L	99.0	1.0	GG	0.3	20.6	19.6	41.2	40.9	-1.0	26.0	2.3	97.7	YY	0.7	17.8	16.7	46.1	45.4	2.3	21.0	3.3
20230119_09	100795	200798.0	157.0	M	2.0	98.0	YY	0.5	42.0	40.6	39.3	38.8	2.0	21.0	10.8	89.2	RG	64.3	19.4	18.1	64.8	0.5	10.8	21.0	8.8
20230119_09	100963	200964.0	221.0	M	95.0	5.0	GG	0.4	20.6	19.7	25.0	24.6	-5.0	19.0	99.4	0.6	GY	0.9	10.5	9.0	29.5	28.6	-0.6	19.0	4.4
20230119_09	100965	200966.0	221.0	R	2.5	97.5	YY	0.3	41.5	41.0	35.2	34.9	2.5	35.0	9.1	90.9	RG	54.3	28.3	26.5	54.8	0.5	9.1	35.0	6.6
20230119_09	101084	201085.0	221.0	R	96.5	3.5	GG	0.4	12.3	11.9	15.7	15.3	-3.5	28.0	1.2	98.8	YY	0.9	6.5	5.6	22.0	21.1	1.2	19.0	4.7
